"Thu, Oct 4, 2018, 6:00 PM",Salish Sea in Focus with SeaDoc Society,Pacific Science Center,"200 2nd Ave N · Seattle, WA","PSC is hosting a program on the Salish Sea this evening. Here's the text from the PSC website: ""Join Joe Gaydos, Science Director of the SeaDoc Society, as he guides us on a visually striking, multimedia adventure through the Salish Sea to explore the species and locales that make the local ecosystem so special. At this Science in the City, we’ll soar through the air with the seabirds and dive below the surface alongside creatures like the Steller sea lion, giant Pacific octopus, and Southern Resident Killer Whale. Enjoy a reception before the lecture featuring many of the winning photographers from the SeaDoc Society’s recent Salish Sea in Focus photo contest. Food and beverage included with your ticket; additional beverages will be available for purchase. Tickets are $20 or $14 for Pacific Science Center Members. The night’s programming will feature breathtaking images by the top photographers from the Salish Sea in Focus photo contest. Portion of all ticket sales will go to supporting SeaDoc Society."" Potential for dinner before the event."
"Thu, Oct 4, 2018, 5:30 PM",Volunteer Celebration Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA","Dear Friends of Saltwater State Park We want to show our appreciation for YOUR support of the Park – whether you have shared photos, videos, conducted surveys, removed ivy, planted new growth, explored the beach or simply enjoyed the underwater park! Please join us in the Café from 5:30 - 8:30 pm on October 4th to enjoy food, beverages, and even win prizes! We are providing tasty main dishes and refreshing beverages. You are welcome to bring a side dish to share. We have a featured speaker too. You can hear about the importance of watersheds from Kollin Higgins from King County - an especially relevant topic for this Park! Please let us know by September 30th if you can join the festivities by sending your RSVP to friends.saltwater.statepark@gmail.com Thank you for all that you do from the leadership team of Friends of Saltwater State Park"
"Wed, Oct 3, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Joel Hollander, Associate Curator of Life Sciences at the Seattle Aquarium is our featured speaker for October. He will talk with us about the 17th Annual Giant Pacific Octopus Census (6-14th October), all about these fascinating and iconic animals and how you can get involved in the census!"
"Wed, Oct 3, 2018, 5:30 PM",Pre-Meeting Dinner @ Thai Siam Restaurant,Thai Siam Restaurant,"8305 15th Ave NW · Seattle, wa","Join us for a meal and conversation prior to the Oct. 3, 7:00 PM MBDC Meeting."
"Sat, Sep 29, 2018, 1:40 PM",Way South Current Dive,Day Island Wall,"Day Island Blvd. W. 19 St. SW (cross Street) · Tacoma, WA","Day Island wall, north entrance. -2.8> 3:41 slack >3.3. Splash 2:40pm. This dive is for divers with current experienced or if you think you possess the skills to do this dive but are unsure call me (206-941-8004) and we'll discuss it. We will enter at the north entrance and drift north and return to the same entrance. You must have working primary and secondary lights and have and know how to use a surface marker buoy (SMB). A gardening trowel is recommended should the current be stronger than anticipated. Last time I was there (3 weeks ago) we had 6 GPO's and Wolf Eels. One wolfie was very friendly allowing us to hold and scratch his belly."
"Sat, Sep 29, 2018, 9:00 AM",Way South one tank dive,Les Davis Marine Park,"3931 Ruston Way · Tacoma, WA","Les Davis Marine Park one tank dive. Open to all skill levels. Meetup 9 am, splash 10 am. Tide will have just started to ebb with a 5-foot exchange, so pretty calm dive. This is a good spot for newer divers to meet a potential buddy, gain dive experience and work on your buoyancy. For those experienced divers, it's a site you may not have been to in sometime or if your planning to do the current dive at Day Island afterwards. See Day Island wall dive posting."
"Wed, Sep 26, 2018, 3:00 PM",Non hosted dive,Needs a location,1 comment,"THIS IS A NON-HOSTED DIVE. So, bring your buddy with you. We will be diving Wednesday night. Splashing between 3:30 & 4 pm. at Cove 2, then 6:30 - 7 pm splash at Junkyard. You are most welcome to join us either for one or two, but remember, we are not hosting it."
"Mon, Sep 24, 2018, 9:00 AM",LuJac's Dive Charter,Skyline Marina,"2011 Skyline Way · Anacortes, WA","San Juan Boat dive! Preferred site is Long Island Wall Date: Monday, September 24th 2018 The price is $90 per person and must be paid in advance. We will meet at the boat in Skyline Marina located in Anacortes at 8:00 AM so we can load the gear and leave promptly by 8:30 AM. Expect to return about 4:00 PM. The dives include breakfast snacks, lunch, coffee, tea and bottled water. Lu-Jac's web site is http://www.lujacsquest.com for more information and directions to the boat. This site selection is only based on the tides but the weather may dictate a different site but not to worry, Phil knows the San Juan’s and he has never disappointed me. The current sites we are planning to dive are...... Each diver who signs up should have a minimum of 50 dives and have been diving within the last 60 days. Previous cold water dives are a must. Thank you, Bruce Brown 425 334-7763 Home 425 512-7457 Cell"
"Fri, Sep 21, 2018, 6:00 PM",God's Pocket - Sept. 21-28 2018,God's Pocket Resort,"PO Box 130 · Port Hardy, BC",5 days of diving at the finest cold water resort in the NW. $2000 US. Contact Richard Salas: askphotography@mac.com or 805-453-3360 for details. or Frank Scarabino MBDC member: 360-525-0524 Price will go up significantly next year.
"Thu, Sep 20, 2018, 6:30 PM",I Can Dive at 55!,Bruce Higgins Underwater Trails (Edmonds Underwater Park),"Main St & Railroad Av · Edmonds, WA","Sammy Hagar once sang ""I can't drive 55"" but I certainly believe that ""I Can Dive at 55!"" ... and I'm about to prove it to myself! I've always wanted to do a night dive at Edmonds Underwater Park so please join me as I celebrate my 55th dive (current dive count: 52) on my 55th Birthday! Birthday cake will be provided (yes, that's a bribe to show up). Where: Edmonds Underwater Park Meet: 6:30PM Splash: when ready? Bring: Dive Lights! Party hats (optional) Please RSVP"
"Mon, Sep 17, 2018, 7:00 PM",Edmonds one tank dive,Edmonds Underwater Park.,"50 Railroad Ave · Edmonds, WA",Short notice one tank dive at Edmonds. Jonathan and I just hatched the plan at the picnic and dive today at Saltwater so come on down and enjoy the dive with us. It will be a night dive so bring both a light and a back up light and we need to be out of the park by 10pm
"Sun, Sep 16, 2018, 10:00 AM",Summer Dive and Social,Saltwater State Park,"You know where! · Des Moines, WA","BRING - - Something to grill and something to share. Also dive gear and any other sporting goods, bikes, roller blades or scooters anyone wants to enjoy. I'll have the grill going and the Club supplies utensils, plates, cups, napkins and ice. The park is a state park so alcohol is not allowed. They make me tell you that so be discreet. Plus, either $10.00 USD or a Discovery Pass is required for parking. What -- An all day hang-out in a cool state park with a great deal to offer everyone, divers and non-divers alike. When -- Sunday, September 16th, 2018. All day! Who - YOU! Plus your spouse, your sweetie, your kid, your mailcarrier, the neighbor who drives the convertible, your 9th grade English Lit teacher AND the nice kid who walks dogs - Everyone is invited! Where - Saltwater State Park in Des Moines WA. Everyone dives as the mood strikes them -- since we are there all day, you can dive whenever you'd like. See YOU on the beach!"
"Tue, Sep 11, 2018, 7:00 PM",MBDC Board meeting,University Heights Community Center,"5031 University Way NE · Seattle, WA",• What we'll do Monthly Board meeting. The usual agenda applies - and a call for priority topics will go out in advance to shape each month's discussion. Please RSVP so that we know if we have a quorum. Members are welcome to attend. Just let us know!
"Mon, Sep 10, 2018, 11:00 AM","Mukilteo slacker dive, please join us!",Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Ron and I just decided to dive Mukilteo tomorrow, Monday 9/10, meet at 11 am, splash at 11:30 am. We talked about perhaps doing a deep dive and follow the rope down to the boat. However, this plan can change due to skill level, etc. If you're up for a dive with us, please bring your dive gear and come along :)."
"Fri, Sep 7, 2018, 6:30 PM",Monthly New Member Dive,Redondo Beach,"Redondo Beach Dr. S. & Redondo Way S. · Federal Way, WA","Our Monthly New Member dive is down at Redondo for September. Meet at 6:30pm for a 7:00pm splash this dive is a chance for new members to get to know old members and everyone to enjoy a dive. After the swim we'll be having a beer, food, and conversation at the local bar/resturant (Ivars?) for those that are willing and able. One tank dive, and see you there!"
"Fri, Sep 7, 2018, 11:00 AM",Dive The Muk,Mukilteo T-dock,"701 Front Street · Mukilteo, WA","Join Dave Scholmier, Carolyn Read and me for a ""Yippee its Friday Dive"" at the Mukilteo T Dock located behind the Silver Cloud. Meet time is 11:00 then splash about 11:30. Easy water entry and the dive plan will depend on the experience level of who shows."
"Thu, Sep 6, 2018, 7:00 PM",Meeting Friends of Saltwater State Park,Saltwater State Park,"25205 8th Pl S · Des Moines, WA",Interested in Saltwater State Park? Help support watershed/marine stewardship and amenities for park patrons. Come join us! Contact: friends.saltwater.statepark@gmail
"Thu, Sep 6, 2018, 12:00 PM",Show off Redondo,Highline MAST Aquarium at Redondo,28203 Redondo Beach Dr S · Des Moines,"And it's day two of showing off our local diving to my out of town buddy. Another two tank dive, this time at Redondo."
"Wed, Sep 5, 2018, 7:00 PM",Monthly Club meeting,Sunset Hill Community Club,"3003 Northwest 66th Street · Seattle, WA","Washington Scuba Alliance (WSA) members Jim Trask and Randy Williams are providing a presentation on the latest happenings regarding the planned construction of a new artificial reef at Redondo in Des Moines. Their presentation will show the proposed designs of the new reef, its current status and the future of the area to maintain the Redondo dive site as a prime diver attraction for the Puget Sound. The MaST Center is also involved as the center for science of the new dive area."
